_id,created,name.first_name,name.last_name,register_num,Татварын тооцоолол жилээр.Жилийн нийт орлого,Татварын тооцоолол жилээр.Нийт суутгуулсан албан татварын дүн,Татварын тооцоолол жилээр.Ногдуулсан татвар,Татварын тооцоолол жилээр.Ногдуулсан татварын хувь хэмжээ,Татварын тооцоолол жилээр.Орлого хүлээн авсан сарын тоо /ажилласан сар/,Татварын тооцоолол жилээр.Сарын дундаж,Татварын тооцоолол жилээр.Татвар ногдуулах орлого,Татварын тооцоолол жилээр.Хуулийн 23,Татварын тооцоолол жилээр.Хуулийн 7,Татварын тооцоолол жилээр.Хөнгөлөлтийн дараах татварын дүн,"Татварын тооцоолол жилээр.ЭМД, НДШ Дүн","Татварын тооцоолол жилээр.ЭМД, НДШ Хувь","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ажил олгогчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Даатгуулагчийн төлөх хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.НДШ хувь хэмжээ","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Ногдуулсан шимтгэл/төгрөг/ - Нийт дүн","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Хөдөлмөрийн хөлс,түүнтэй адилтгах орлого /төгрөг/","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Ажил олгогч","Эрүүл мэнд, нийгмийн даатгалын шимтгэл.Үүнээс : Даатгуулагч"
643f9416cdf2c0fcc4d442dd,2022-01-23T19:57:17.000Z,Азжаргал,Тунгалагмөрөн,УШ97031410,432000000,381672000,38232000,10,12,12000000,382320000,,,381672000,49680000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d442de,2022-12-15T08:29:27.000Z,Однаран,Энхбаатар,РЮ74080802,120000000,106092000,10620000,10,12,20000000,106200000,,,106092000,13800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d442df,2022-09-30T06:07:23.000Z,Мөнхбаатар,Эрдэнэчимэг,ПЗ95050804,37800000,33129000,3345300,10,12,2100000,33453000,,,33129000,4347000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9416cdf2c0fcc4d442e0,2022-07-21T20:42:49.000Z,Бадамгарав,Батсайхан,УЮ98081115,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f9416cdf2c0fcc4d442e1,2022-04-15T11:10:21.000Z,Долгор,Эрдэнэсугар,АМ95121733,180000000,159084000,15930000,10,12,15000000,159300000,,,159084000,20700000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d442e2,2022-03-01T02:46:09.000Z,Энхбаяр,Алдаржавхлан,УМ90041922,64800000,56700000,5734800,10,12,1800000,57348000,,,56700000,7452000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d442e3,2022-04-15T20:37:18.000Z,Энх-Амгалан,Алдаржавхлан,УП89051007,240000000,212184000,21240000,10,12,20000000,212400000,,,212184000,27600000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d442e4,2022-09-26T02:26:23.000Z,Цэрэн,Бадамгарав,ЧН84030714,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d442e5,2022-10-24T17:41:55.000Z,Цэвэлмаа,Эрдэнэсугар,УШ97031410,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9416cdf2c0fcc4d442e6,2022-04-12T04:52:59.000Z,Энхбаатар,Энхбаяр,УШ97031410,180000000,159084000,15930000,10,12,15000000,159300000,,,159084000,20700000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d442e7,2022-04-18T10:05:19.000Z,Энхбаатар,Батсайхан,ЧР79030120,25200000,22086000,2230200,10,12,2100000,22302000,,,22086000,2898000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9416cdf2c0fcc4d442e8,2022-04-23T23:03:55.000Z,Алдаржавхлан,Однаран,ЙМ80013011,360000000,317952000,31860000,10,12,10000000,318600000,,,317952000,41400000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d442e9,2022-03-31T11:00:47.000Z,Долгор,Сарангэрэл,ШГ78081961,15000000,13257000,1327500,10,12,15000000,13275000,,,13257000,1725000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d442ea,2022-02-22T05:18:27.000Z,Эрдэнэсугар,Одцэрэн,ТА98091450,18000000,15606000,1593000,10,12,1000000,15930000,,,15606000,2070000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9416cdf2c0fcc4d442eb,2022-09-04T23:12:19.000Z,Цэрэн,Саранцацрал,ИЭ85012207,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d442ec,2022-01-11T21:29:45.000Z,Тунгалагмөрөн,Энх-Амгалан,ВЭ86031762,216000000,190836000,19116000,10,12,12000000,191160000,,,190836000,24840000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d442ed,2022-01-31T19:52:32.000Z,Эрдэнэсугар,Цэрэн,УШ97031410,21600000,18900000,1911600,10,12,1800000,19116000,,,18900000,2484000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d442ee,2022-06-21T22:29:30.000Z,Саранцацрал,Однаран,ЦЕ84080366,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d442ef,2022-02-04T23:58:17.000Z,Сарангэрэл,Эрдэнэсугар,УП96052704,14400000,12528000,1274400,10,12,1200000,12744000,,,12528000,1656000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d442f0,2022-07-18T22:01:40.000Z,Азжаргал,Одцэрэн,РЦ95091515,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f9416cdf2c0fcc4d442f1,2022-06-23T04:48:41.000Z,Алдаржавхлан,Цэвэлмаа,ЧС57072001,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9416cdf2c0fcc4d442f2,2022-02-10T19:32:38.000Z,Янжмаа,Ариунаа,ОЗ01281118,6300000,5521500,557550,10,12,2100000,5575500,,,5521500,724500,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9416cdf2c0fcc4d442f3,2022-01-16T07:39:05.000Z,Однаран,Энхбаатар,УШ95060978,72000000,63612000,6372000,10,12,12000000,63720000,,,63612000,8280000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d442f4,2022-05-04T11:49:04.000Z,Бадамгарав,Сарангэрэл,УЮ98081115,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d442f5,2022-03-11T08:09:47.000Z,Саранцацрал,Тунгалагмөрөн,ЧО81091064,180000000,158976000,15930000,10,12,10000000,159300000,,,158976000,20700000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d442f6,2022-07-11T13:37:20.000Z,Энхбаатар,Одцэрэн,ВЭ86031762,1000000,867000,88500,10,12,1000000,885000,,,867000,115000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9416cdf2c0fcc4d442f7,2022-12-10T20:37:18.000Z,Эрдэнэчимэг,Янжмаа,ЙК91063019,7500000,6583500,663750,10,12,2500000,6637500,,,6583500,862500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9416cdf2c0fcc4d442f8,2022-03-10T12:25:40.000Z,Энхбаяр,Ариунжаргал,РЦ95091515,30000000,26442000,2655000,10,12,5000000,26550000,,,26442000,3450000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f9416cdf2c0fcc4d442f9,2022-08-03T11:04:56.000Z,Сарангэрэл,Энх-Амгалан,УШ99072516,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d442fa,2022-07-02T15:36:22.000Z,Однаран,Энхбаатар,УШ99072516,144000000,126792000,12744000,10,12,4000000,127440000,,,126792000,16560000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9416cdf2c0fcc4d442fb,2022-11-14T16:53:56.000Z,Ариунжаргал,Энхбаатар,ЧМ87012167,45000000,39771000,3982500,10,12,15000000,39825000,,,39771000,5175000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d442fc,2022-09-23T09:54:02.000Z,Одцэрэн,Эрдэнэсугар,ПБ96052405,24000000,20808000,2124000,10,12,1000000,21240000,,,20808000,2760000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9416cdf2c0fcc4d442fd,2022-10-26T18:01:19.000Z,Ариунжаргал,Сарангэрэл,ХА72030734,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d442fe,2022-03-23T04:39:24.000Z,Саранцацрал,Ариунжаргал,ПБ96052405,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d442ff,2022-06-13T04:21:53.000Z,Эрдэнэчимэг,Энхбаяр,ЧТ75120307,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d44300,2022-08-27T15:05:44.000Z,Цэвэлмаа,Тунгалагмөрөн,УП89051007,1000000,867000,88500,10,12,1000000,885000,,,867000,115000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9416cdf2c0fcc4d44301,2022-04-21T06:33:48.000Z,Янжмаа,Эрдэнэчимэг,АМ95121733,4800000,4140000,424800,10,12,800000,4248000,,,4140000,552000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9416cdf2c0fcc4d44302,2022-03-04T16:21:46.000Z,Мөнхбаатар,Ариунжаргал,ЧТ57100401,54000000,47466000,4779000,10,12,3000000,47790000,,,47466000,6210000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9416cdf2c0fcc4d44303,2022-05-08T17:55:12.000Z,Эрдэнэсугар,Батсайхан,УШ95060978,32400000,28350000,2867400,10,12,1800000,28674000,,,28350000,3726000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d44304,2022-01-31T05:54:12.000Z,Мөнхгэрэл,Бадамгарав,УХ91051736,20000000,17682000,1770000,10,12,20000000,17700000,,,17682000,2300000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d44305,2022-01-27T22:19:06.000Z,Энхбаяр,Энх-Амгалан,УШ99072516,48000000,42264000,4248000,10,12,4000000,42480000,,,42264000,5520000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9416cdf2c0fcc4d44306,2022-09-16T03:56:48.000Z,Мөнхгэрэл,Эрдэнэчимэг,ЙМ80013011,5000000,4407000,442500,10,12,5000000,4425000,,,4407000,575000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f9416cdf2c0fcc4d44307,2022-09-02T13:27:32.000Z,Эрдэнэчимэг,Энхбаяр,ОК97021904,32400000,28350000,2867400,10,12,1800000,28674000,,,28350000,3726000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d44308,2022-12-11T07:13:10.000Z,Азжаргал,Сарангэрэл,УХ90041574,15000000,13221000,1327500,10,12,5000000,13275000,,,13221000,1725000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f9416cdf2c0fcc4d44309,2022-10-23T01:23:00.000Z,Эрдэнэчимэг,Цэрэн,РЮ74080802,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d4430a,2022-07-01T01:31:26.000Z,Тунгалагмөрөн,Одцэрэн,ЗЮ97061004,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d4430b,2022-03-03T21:32:44.000Z,Мөнхгэрэл,Эрдэнэсугар,ПИ85092000,24000000,21132000,2124000,10,12,4000000,21240000,,,21132000,2760000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f9416cdf2c0fcc4d4430c,2022-05-23T06:10:13.000Z,Энхбаяр,Азжаргал,ЧС57072001,36000000,31212000,3186000,10,12,1000000,31860000,,,31212000,4140000,11.5,13.5,11.5,25,250000,1000000,135000,115000
643f9416cdf2c0fcc4d4430d,2022-06-04T00:45:16.000Z,Эрдэнэчимэг,Энхбаяр,ЧО85071915,4500000,3928500,398250,10,12,1500000,3982500,,,3928500,517500,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d4430e,2022-04-01T02:01:25.000Z,Бадамгарав,Ариунжаргал,ТЯ87011512,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d4430f,2022-03-12T09:17:20.000Z,Цэвэлмаа,Энх-Амгалан,ЧК77122909,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d44310,2022-10-28T11:55:19.000Z,Сарангэрэл,Батсайхан,УЗ88100407,360000000,317952000,31860000,10,12,10000000,318600000,,,317952000,41400000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d44311,2022-08-09T00:57:29.000Z,Однаран,Однаран,УХ91051736,9000000,7911000,796500,10,12,3000000,7965000,,,7911000,1035000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9416cdf2c0fcc4d44312,2022-10-14T21:10:53.000Z,Однаран,Сарангэрэл,СФ82052518,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d44313,2022-05-13T15:58:27.000Z,Эрдэнэсугар,Буянт,ЧР79030120,240000000,211968000,21240000,10,12,10000000,212400000,,,211968000,27600000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d44314,2022-11-09T09:11:58.000Z,Саранцацрал,Ариунаа,УШ70102906,360000000,318276000,31860000,10,12,20000000,318600000,,,318276000,41400000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d44315,2022-08-25T04:28:43.000Z,Эрдэнэчимэг,Тунгалагмөрөн,УП89051007,18000000,15822000,1593000,10,12,3000000,15930000,,,15822000,2070000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9416cdf2c0fcc4d44316,2022-09-06T14:14:07.000Z,Бадамгарав,Ариунжаргал,ХЖ70051870,14400000,12528000,1274400,10,12,1200000,12744000,,,12528000,1656000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d44317,2022-01-21T20:44:18.000Z,Мөнхгэрэл,Цэвэлмаа,ОЗ01281118,27000000,23571000,2389500,10,12,1500000,23895000,,,23571000,3105000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d44318,2022-08-29T04:06:37.000Z,Долгор,Долгор,ВН97040702,43200000,37800000,3823200,10,12,1800000,38232000,,,37800000,4968000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d44319,2022-10-23T02:49:14.000Z,Сарангэрэл,Мөнхгэрэл,ЕЙ77042113,3000000,2637000,265500,10,12,3000000,2655000,,,2637000,345000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f9416cdf2c0fcc4d4431a,2022-05-26T11:26:13.000Z,Энх-Амгалан,Буянт,УШ97031410,43200000,37800000,3823200,10,12,1800000,38232000,,,37800000,4968000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d4431b,2022-02-17T14:30:16.000Z,Цэрэн,Эрдэнэчимэг,УШ95060978,28800000,24840000,2548800,10,12,800000,25488000,,,24840000,3312000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9416cdf2c0fcc4d4431c,2022-10-23T22:47:49.000Z,Буянт,Буянт,ЙЭ84102205,288000000,254448000,25488000,10,12,12000000,254880000,,,254448000,33120000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d4431d,2022-09-12T06:00:07.000Z,Алдаржавхлан,Бадамгарав,ЙК91063019,21600000,18900000,1911600,10,12,1800000,19116000,,,18900000,2484000,11.5,13.5,11.5,25,450000,1800000,243000.00000000003,207000
643f9416cdf2c0fcc4d4431e,2022-07-08T08:52:30.000Z,Однаран,Одцэрэн,УШ70102906,540000000,477252000,47790000,10,12,15000000,477900000,,,477252000,62100000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d4431f,2022-02-08T05:05:51.000Z,Энхбаатар,Бадамгарав,ЙК91063019,72000000,63612000,6372000,10,12,12000000,63720000,,,63612000,8280000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d44320,2022-12-29T01:06:38.000Z,Эрдэнэчимэг,Эрдэнэсугар,УЮ90080210,54000000,47142000,4779000,10,12,1500000,47790000,,,47142000,6210000,11.5,13.5,11.5,25,375000,1500000,202500,172500
643f9416cdf2c0fcc4d44321,2022-01-31T08:01:58.000Z,Цэрэн,Буянт,ЧК77122909,1200000,1044000,106200,10,12,1200000,1062000,,,1044000,138000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d44322,2022-05-26T15:38:48.000Z,Тунгалагмөрөн,Энх-Амгалан,ЙК91063019,2500000,2194500,221250,10,12,2500000,2212500,,,2194500,287500,11.5,13.5,11.5,25,625000,2500000,337500,287500
643f9416cdf2c0fcc4d44323,2022-01-20T22:43:31.000Z,Мөнхгэрэл,Сарангэрэл,МЭ78021613,540000000,477252000,47790000,10,12,15000000,477900000,,,477252000,62100000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d44324,2022-09-11T12:48:41.000Z,Бадамгарав,Мөнхгэрэл,УЮ98081115,28800000,25056000,2548800,10,12,1200000,25488000,,,25056000,3312000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d44325,2022-03-24T17:09:07.000Z,Буянт,Азжаргал,ЧТ75120307,50400000,44172000,4460400,10,12,2100000,44604000,,,44172000,5796000,11.5,13.5,11.5,25,525000,2100000,283500,241500
643f9416cdf2c0fcc4d44326,2022-12-28T18:43:08.000Z,Бадамгарав,Батсайхан,ДЭ86060604,20000000,17682000,1770000,10,12,20000000,17700000,,,17682000,2300000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f9416cdf2c0fcc4d44327,2022-11-11T18:41:39.000Z,Ариунаа,Эрдэнэчимэг,УШ94021959,36000000,31806000,3186000,10,12,12000000,31860000,,,31806000,4140000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d44328,2022-01-30T13:25:18.000Z,Долгор,Мөнхбаатар,ДЭ86060604,12000000,10602000,1062000,10,12,12000000,10620000,,,10602000,1380000,11.5,13.5,11.5,25,3000000,12000000,1620000,1380000
643f9416cdf2c0fcc4d44329,2022-09-20T23:31:04.000Z,Азжаргал,Буянт,ПЗ95050804,4800000,4140000,424800,10,12,800000,4248000,,,4140000,552000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9416cdf2c0fcc4d4432a,2022-06-01T09:41:14.000Z,Мөнхбаатар,Ариунаа,ЧС57072001,9600000,8280000,849600,10,12,800000,8496000,,,8280000,1104000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9416cdf2c0fcc4d4432b,2022-04-29T18:27:45.000Z,Энхбаатар,Долгор,ЗЮ84092117,4800000,4140000,424800,10,12,800000,4248000,,,4140000,552000,11.5,13.5,11.5,25,200000,800000,108000,92000
643f9416cdf2c0fcc4d4432c,2022-04-12T19:14:04.000Z,Янжмаа,Мөнхгэрэл,РЮ74080802,30000000,26496000,2655000,10,12,10000000,26550000,,,26496000,3450000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d4432d,2022-11-30T13:00:17.000Z,Эрдэнэсугар,Энх-Амгалан,РЦ95091515,14400000,12528000,1274400,10,12,1200000,12744000,,,12528000,1656000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f9416cdf2c0fcc4d4432e,2022-06-16T01:46:59.000Z,Ариунаа,Эрдэнэчимэг,ЧА86010690,10000000,8832000,885000,10,12,10000000,8850000,,,8832000,1150000,11.5,13.5,11.5,25,2500000,10000000,1350000,1150000
643f9416cdf2c0fcc4d4432f,2022-12-18T07:42:29.000Z,Эрдэнэчимэг,Батсайхан,УХ91051736,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
643f9416cdf2c0fcc4d44330,2022-08-08T15:49:17.000Z,Тунгалагмөрөн,Батсайхан,ЦД86111261,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f94633aaefb534e9ecf70,2022-02-21T23:56:38.000Z,Буянт,Сарангэрэл,ОК97021904,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f94633aaefb534e9ecf71,2022-12-25T07:32:24.000Z,Ариунжаргал,Цэвэлмаа,НШ84042064,20000000,17682000,1770000,10,12,20000000,17700000,,,17682000,2300000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f94633aaefb534e9ecf72,2022-06-23T00:31:01.000Z,Мөнхбаатар,Цэрэн,ЧН84030714,96000000,84528000,8496000,10,12,4000000,84960000,,,84528000,11040000,11.5,13.5,11.5,25,1000000,4000000,540000,460000
643f94633aaefb534e9ecf73,2022-04-08T22:02:59.000Z,Азжаргал,Азжаргал,ХА72030734,120000000,105768000,10620000,10,12,5000000,106200000,,,105768000,13800000,11.5,13.5,11.5,25,1250000,5000000,675000,575000
643f94633aaefb534e9ecf74,2022-10-02T18:05:37.000Z,Азжаргал,Цэрэн,ЧЕ73071106,3600000,3132000,318600,10,12,1200000,3186000,,,3132000,414000,11.5,13.5,11.5,25,300000,1200000,162000,138000
643f94633aaefb534e9ecf75,2022-08-03T01:15:39.000Z,Янжмаа,Одцэрэн,ЙЭ84102205,108000000,94932000,9558000,10,12,3000000,95580000,,,94932000,12420000,11.5,13.5,11.5,25,750000,3000000,405000,345000
643f94633aaefb534e9ecf76,2022-04-20T11:10:19.000Z,Цэрэн,Бадамгарав,ЧЗ78072303,720000000,636552000,63720000,10,12,20000000,637200000,,,636552000,82800000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f94633aaefb534e9ecf77,2022-02-13T05:41:16.000Z,Алдаржавхлан,Батсайхан,ЧА86010690,480000000,424368000,42480000,10,12,20000000,424800000,,,424368000,55200000,11.5,13.5,11.5,25,5000000,20000000,2700000,2300000
643f94633aaefb534e9ecf78,2022-09-23T14:55:25.000Z,Эрдэнэсугар,Эрдэнэсугар,ТГ88112521,360000000,318168000,31860000,10,12,15000000,318600000,,,318168000,41400000,11.5,13.5,11.5,25,3750000,15000000,2025000.0000000002,1725000
